experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
oscillation,depth,,1,0.3125,5,bbb0,f8a4,False,740,oscillated,-1,False
oscillation,depth,,3,0.4375,7,bbca,a6b6,True,19,wrong_pattern,2,False
oscillation,depth,,0,0.375,6,bbe4,f8a4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,bbfe,a6b6,True,7,correct,2,True
oscillation,depth,,3,0.375,6,bc18,bd07,True,16,correct,3,True
oscillation,depth,,0,0.25,4,bc32,fca6,True,15,correct,0,True
oscillation,depth,,3,0.3125,5,bc4c,bd07,True,17,correct,3,True
oscillation,depth,,0,0.1875,3,bc66,fca6,True,11,correct,0,True
oscillation,depth,,0,0.25,4,bc80,fca6,True,12,correct,0,True
oscillation,depth,,0,0.3125,5,bc9a,fca6,True,15,correct,0,True
oscillation,depth,,0,0.1875,3,bcb4,fca6,True,15,correct,0,True
oscillation,depth,,0,0.25,4,bcce,fca6,True,14,correct,0,True
oscillation,depth,,0,0.3125,5,bce8,fca6,True,14,correct,0,True
oscillation,depth,,3,0.125,2,bd02,bd07,True,6,correct,3,True
oscillation,depth,,3,0.25,4,bd1c,bd17,False,740,oscillated,-1,False
oscillation,depth,,3,0.1875,3,bd36,bd17,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,bd50,bd07,True,15,correct,3,True
oscillation,depth,,3,0.3125,5,bd6a,fd4b,True,11,spurious,-1,False
oscillation,depth,,3,0.1875,3,bd84,fca6,True,12,wrong_pattern,0,False
oscillation,depth,,3,0.25,4,bd9e,fca6,True,15,wrong_pattern,0,False
oscillation,depth,,0,0.375,6,bdb8,fca6,True,15,correct,0,True
oscillation,depth,,3,0.3125,5,bdd2,fca6,True,15,wrong_pattern,0,False
oscillation,depth,,0,0.3125,5,bdec,fca6,True,14,correct,0,True
oscillation,depth,,3,0.1875,3,be06,bf07,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,be20,fca6,True,15,correct,0,True
oscillation,depth,,2,0.3125,5,be3a,a6b6,True,19,correct,2,True
oscillation,depth,,2,0.375,6,be54,a797,True,9,spurious,-1,False
oscillation,depth,,0,0.3125,5,be6e,fca6,True,15,correct,0,True
oscillation,depth,,0,0.375,6,be88,fca6,True,15,correct,0,True
oscillation,depth,,0,0.1875,3,bea2,fca6,True,15,correct,0,True
oscillation,depth,,2,0.25,4,bebc,a6b6,True,7,correct,2,True
oscillation,depth,,2,0.25,4,bed6,a6b6,True,7,correct,2,True
oscillation,depth,,2,0.3125,5,bef0,a6b6,True,7,correct,2,True
oscillation,depth,,3,0.25,4,bf0a,bd07,True,15,correct,3,True
oscillation,depth,,3,0.25,4,bf24,bf07,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,bf3e,a797,True,9,spurious,-1,False
oscillation,depth,,3,0.4375,7,bf58,a75b,True,7,spurious,-1,False
oscillation,depth,,2,0.375,6,bf72,a797,True,14,spurious,-1,False
oscillation,depth,,3,0.3125,5,bf8c,fca6,True,15,wrong_pattern,0,False
oscillation,depth,,0,0.1875,3,bfa6,fca6,True,15,correct,0,True
oscillation,depth,,3,0.375,6,bfc0,fca6,True,15,wrong_pattern,0,False
oscillation,depth,,2,0.4375,7,bfda,a6b6,True,7,correct,2,True
oscillation,depth,,2,0.3125,5,bff4,a6b6,True,7,correct,2,True
oscillation,depth,,0,0.4375,7,c00e,d94b,False,740,oscillated,-1,False
oscillation,depth,,0,0.5,8,c028,4068,True,6,spurious,-1,False
oscillation,depth,,0,0.5,8,c042,d94b,False,740,oscillated,-1,False
oscillation,depth,,2,0.5625,9,c05c,359,True,15,spurious,-1,False
oscillation,depth,,2,0.375,6,c076,c0fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c090,42f8,True,15,spurious,-1,False
oscillation,depth,,0,0.375,6,c0aa,d86a,False,740,oscillated,-1,False
oscillation,depth,,0,0.4375,7,c0c4,58a4,True,17,spurious,-1,False
oscillation,depth,,2,0.4375,7,c0de,c0fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.5,8,c0f8,40f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.5,8,c112,835b,False,740,oscillated,-1,False
oscillation,depth,,0,0.5,8,c12c,5949,True,7,spurious,-1,False
oscillation,depth,,3,0.4375,7,c146,835b,False,740,oscillated,-1,False
oscillation,depth,,0,0.5625,9,c160,5949,True,7,spurious,-1,False
oscillation,depth,,2,0.5625,9,c17a,835b,False,740,oscillated,-1,False
oscillation,depth,,1,0.375,6,c194,58a4,True,17,spurious,-1,False
oscillation,depth,,0,0.375,6,c1ae,d8a6,False,740,oscillated,-1,False
oscillation,depth,,0,0.625,10,c1c8,4068,True,9,spurious,-1,False
