experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,testset,n_classes,conflicts_G
r6_hd3,even_odd,_parity,0,0.1875,3,fda0,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fea0,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8a0,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4a0,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eca0,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dca0,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bca0,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7ca0,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcbc,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc8c,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcec,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc2c,fc6a,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdac,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,feac,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8ac,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4ac,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecac,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcac,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcac,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cac,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc94,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcf4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc34,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdb4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,feb4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8b4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4b4,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecb4,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcb4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcb4,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cb4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcc4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc04,bd07,True,55,wrong_pattern,3,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd84,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe84,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f884,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f484,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec84,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc84,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc84,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c84,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc64,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fde4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fee4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8e4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4e4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ece4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dce4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bce4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7ce4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd24,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe24,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f824,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f424,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec24,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc24,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc24,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c24,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ffa4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f9a4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f5a4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eda4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dda4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bda4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7da4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,faa4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f6a4,fca6,True,69,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eea4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dea4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bea4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7ea4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f0a4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e8a4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d8a4,58a4,True,25,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b8a4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,78a4,58a4,True,25,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e4a4,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d4a4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b4a4,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,74a4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,cca4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,aca4,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,6ca4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,9ca4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,5ca4,58a4,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,3ca4,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcba,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc8a,fca6,True,83,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcea,fc6a,True,25,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc2a,fc6a,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdaa,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,feaa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8aa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4aa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecaa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcaa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcaa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7caa,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc92,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcf2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc32,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdb2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,feb2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8b2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4b2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecb2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcb2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcb2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cb2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcc2,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc02,fd4b,True,79,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd82,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe82,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f882,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f482,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec82,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc82,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc82,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c82,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc62,fc6a,True,49,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fde2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fee2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8e2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4e2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ece2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dce2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bce2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7ce2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd22,fc67,False,1636,oscillated,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe22,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f822,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f422,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec22,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc22,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc22,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c22,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ffa2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f9a2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f5a2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eda2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dda2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bda2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7da2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,faa2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f6a2,a6b6,True,21,wrong_pattern,2,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eea2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dea2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bea2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7ea2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f0a2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e8a2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d8a2,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b8a2,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,78a2,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e4a2,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d4a2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b4a2,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,74a2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,cca2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,aca2,fca6,True,21,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,6ca2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,9ca2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,5ca2,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,3ca2,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc9e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcfe,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc3e,fc6a,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdbe,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,febe,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8be,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4be,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecbe,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcbe,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcbe,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cbe,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcce,fca6,True,83,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc0e,fd4b,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd8e,fca6,True,83,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe8e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f88e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f48e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec8e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc8e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc8e,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c8e,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc6e,fc6a,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdee,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,feee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8ee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4ee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cee,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd2e,fd4b,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe2e,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f82e,fc6a,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f42e,e46a,True,21,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec2e,fc6a,True,11,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc2e,fc6a,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc2e,fc6a,True,21,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c2e,fc6a,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ffae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f9ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f5ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,edae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ddae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bdae,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7dae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,faae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f6ae,a6b6,True,79,wrong_pattern,2,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,eeae,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,deae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,beae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7eae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f0ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e8ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d8ae,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b8ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,78ae,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,e4ae,fc2e,False,1636,oscillated,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,d4ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,b4ae,a6b6,True,83,wrong_pattern,2,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,74ae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ccae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,acae,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,6cae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,9cae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,5cae,58a4,True,45,spurious,-1,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,3cae,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fcd6,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc16,bd07,True,11,wrong_pattern,3,False,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fd96,fca6,True,45,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fe96,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f896,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f496,fca6,True,49,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ec96,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dc96,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bc96,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7c96,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fc76,fca6,True,59,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fdf6,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,fef6,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f8f6,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,f4f6,fca6,True,35,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,ecf6,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,dcf6,fca6,True,25,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,bcf6,fca6,True,11,correct,0,True,parity,hd3,2,19
r6_hd3,even_odd,_parity,0,0.1875,3,7cf6,fca6,True,25,correct,0,True,parity,hd3,2,19
