experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,category,testset,delays,conflicts_G
r7_hd3,coloring,_perm07,3,0.1875,3,bd9f,bf97,True,14,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc1f,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf1f,bf97,True,37,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b91f,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b51f,a75b,True,44,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad1f,a75b,True,53,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d1f,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd1f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d1f,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bd6f,bd07,True,47,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bdaf,fca6,True,44,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc2f,bd07,True,50,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf2f,bd07,True,56,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b92f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b52f,fd4b,True,56,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad2f,a75b,True,100,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d2f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd2f,fd4b,True,36,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d2f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bdcf,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc4f,bd07,True,14,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf4f,bd07,True,14,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b94f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b54f,fd4b,True,58,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad4f,a75b,True,90,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d4f,bd07,True,42,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd4f,fd4b,True,30,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d4f,bd07,True,42,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc8f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf8f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b98f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b58f,bf97,True,98,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad8f,a797,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d8f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd8f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d8f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,be0f,bd07,True,14,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b80f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b40f,fd4b,True,98,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ac0f,a75b,True,100,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9c0f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fc0f,fd4b,True,54,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3c0f,bd07,True,33,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bb0f,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b70f,a75b,True,83,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,af0f,a75b,True,48,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9f0f,bd07,True,24,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ff0f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3f0f,bd07,True,56,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b10f,fd4b,True,81,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a90f,a75b,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,990f,bd07,True,64,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f90f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,390f,1905,True,79,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a50f,a75b,True,36,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,950f,fd4b,True,81,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f50f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,350f,fd4b,True,81,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,8d0f,a75b,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ed0f,fd4b,True,50,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,2d0f,a75b,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,dd0f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,1d0f,1905,True,20,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,7d0f,bd07,True,52,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bd77,bf97,True,59,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bdb7,fca6,True,72,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc37,fca6,True,76,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf37,bf97,True,30,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b937,fca6,True,102,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b537,aeb6,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad37,a6b6,True,61,wrong_pattern,2,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d37,fca6,True,102,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd37,fca6,True,86,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d37,fca6,True,102,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bdd7,bf97,True,14,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc57,bf97,True,29,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf57,bf97,True,35,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b957,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b557,a75b,True,44,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad57,a75b,True,54,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d57,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd57,bd07,True,50,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d57,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc97,bf97,True,14,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf97,bf97,True,0,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b997,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b597,bf97,True,58,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad97,a797,True,58,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d97,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd97,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d97,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,be17,bf97,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b817,bf97,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b417,bf97,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ac17,a797,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9c17,bf97,True,24,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fc17,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3c17,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bb17,bf97,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b717,bf97,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,af17,a797,True,18,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9f17,bf97,True,24,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ff17,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3f17,bf97,True,30,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b117,bf97,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a917,a797,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9917,bf17,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f917,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3917,1b15,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a517,a797,True,31,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9517,bf97,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f517,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3517,bf97,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,8d17,a797,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ed17,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,2d17,a797,True,61,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,dd17,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,1d17,1b15,False,1956,oscillated,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,7d17,bd07,True,43,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bde7,fca6,True,44,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bc67,bd07,True,50,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bf67,bd07,True,56,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b967,bd07,True,31,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b567,fd4b,True,54,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ad67,a75b,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9d67,bd07,True,31,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fd67,fd4b,True,44,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3d67,bd07,True,31,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bca7,fca6,True,24,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bfa7,fca6,True,46,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b9a7,fca6,True,44,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b5a7,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ada7,fca6,True,90,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9da7,fca6,True,44,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fda7,fca6,True,24,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3da7,fca6,True,44,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,be27,fca6,True,76,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b827,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b427,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ac27,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9c27,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,fc27,fca6,True,54,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3c27,fca6,True,60,wrong_pattern,0,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bb27,bd07,True,67,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b727,bd07,True,83,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,af27,bf97,True,54,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9f27,bd07,True,67,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ff27,bd07,True,66,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3f27,bd07,True,67,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b127,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a927,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9927,bd07,True,64,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f927,bd07,True,66,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3927,1905,True,79,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,a527,bf97,True,43,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,9527,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,f527,bd07,True,66,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,3527,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,8d27,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,ed27,bd07,True,89,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,2d27,bd07,True,30,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,dd27,bd07,True,66,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,1d27,1905,True,60,spurious,-1,False,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,7d27,bd07,True,66,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bcc7,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,bfc7,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
r7_hd3,coloring,_perm07,3,0.1875,3,b9c7,bd07,True,18,correct,3,True,perm07,colour+incommens,hd3,"[19, 17, 23, 29, 13, 11]",0
