experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_correct
partial_depth,depth,,0,0.3125,5,9887,d8a6,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.375,6,bd2b,bd07,True,16,wrong_pattern,3,False,5
partial_depth,depth,,0,0.375,6,b923,bd07,True,6,wrong_pattern,3,False,5
partial_depth,depth,,0,0.4375,7,7262,686a,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.1875,3,dce7,fca6,True,6,correct,0,True,5
partial_depth,depth,,0,0.1875,3,9ca7,fca6,True,11,correct,0,True,5
partial_depth,depth,,0,0.3125,5,d6ee,fca6,True,21,correct,0,True,5
partial_depth,depth,,0,0.4375,7,bc99,fca6,True,15,correct,0,True,5
partial_depth,depth,,0,0.375,6,b5f4,a6b6,True,17,wrong_pattern,2,False,5
partial_depth,depth,,0,0.1875,3,ec24,fca6,True,9,correct,0,True,5
partial_depth,depth,,0,0.5625,9,e01b,a75b,True,15,spurious,-1,False,5
partial_depth,depth,,0,0.4375,7,548d,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,0,0.3125,5,3824,58a4,True,11,spurious,-1,False,5
partial_depth,depth,,0,0.4375,7,ce4e,fd4b,True,17,spurious,-1,False,5
partial_depth,depth,,0,0.4375,7,aae0,a2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.375,6,b98c,f8a4,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.3125,5,f7a3,fca6,True,18,correct,0,True,5
partial_depth,depth,,0,0.5,8,e69b,e6fa,True,7,spurious,-1,False,5
partial_depth,depth,,0,0.3125,5,d8bc,58a4,True,6,spurious,-1,False,5
partial_depth,depth,,0,0.625,10,c45b,a75b,True,15,spurious,-1,False,5
partial_depth,depth,,0,0.5,8,6f47,fd4b,True,21,spurious,-1,False,5
partial_depth,depth,,0,0.5,8,8597,a797,True,5,spurious,-1,False,5
partial_depth,depth,,0,0.4375,7,b2ec,a2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.3125,5,e42c,e46a,True,6,spurious,-1,False,5
partial_depth,depth,,0,0.3125,5,e5ee,fc6a,True,9,spurious,-1,False,5
partial_depth,depth,,0,0.4375,7,dc55,9d05,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.4375,7,b69f,a6b6,True,7,wrong_pattern,2,False,5
partial_depth,depth,,0,0.5,8,a44a,a75b,True,7,spurious,-1,False,5
partial_depth,depth,,0,0.25,4,34a2,a6b6,True,17,wrong_pattern,2,False,5
partial_depth,depth,,0,0.375,6,d594,dca4,False,740,oscillated,-1,False,5
partial_depth,depth,,0,0.3125,5,d5f6,fca6,True,16,correct,0,True,5
partial_depth,depth,,0,0.25,4,fae2,fca6,True,11,correct,0,True,5
partial_depth,depth,,0,0.3125,5,34ee,e6fa,True,16,spurious,-1,False,5
partial_depth,depth,,0,0.375,6,d692,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,8ba9,42f8,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.125,2,5b94,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,3205,b05,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,aa1d,a359,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5,8,b818,b905,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5625,9,f604,bd07,True,15,wrong_pattern,3,False,5
partial_depth,depth,,1,0.375,6,f99f,bd07,True,11,wrong_pattern,3,False,5
partial_depth,depth,,1,0.5,8,194a,5949,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,4295,2b4,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,4fb2,16b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,7f35,3d05,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,1cc7,5ca6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,a9f4,b2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,d8b5,58a4,True,5,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,5bde,58a4,True,14,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,d7d5,8f95,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,df54,9d05,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,c2d5,42f8,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,ab16,b797,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.1875,3,b9f,395,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,b2e5,aab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5625,9,e204,a359,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,1d54,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,d83d,5949,True,13,spurious,-1,False,5
partial_depth,depth,,1,0.5,8,930a,835b,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,3fac,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,2315,395,True,9,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,9bd3,8397,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,5297,ab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,59f,797,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.0625,1,1995,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,5306,1905,True,13,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,18e5,58a4,True,12,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,10c0,42f8,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,dbd5,1905,True,13,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,19e1,58a4,True,14,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,7f6,6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,7bff,78a6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,3d9c,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,9e14,9f95,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,73b5,ab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,4595,1905,True,19,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,b7b4,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,12a6,ab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5625,9,dd8a,fca6,True,16,wrong_pattern,0,False,5
partial_depth,depth,,1,0.4375,7,3326,2b97,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.125,2,1295,ab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.1875,3,1b8c,58a4,True,15,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,1399,395,True,21,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,799c,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,c793,a75b,True,14,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,da95,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,5c9d,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,93d1,395,True,21,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,1ddd,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.1875,3,bb15,bb95,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,4fa9,58a4,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,c99,42f8,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,d937,9907,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,1b33,395,True,9,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,13dc,2b4,True,12,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,9990,58a4,True,15,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,391d,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5,8,358e,a6b6,True,17,wrong_pattern,2,False,5
partial_depth,depth,,1,0.5,8,c41,5149,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.125,2,3a95,58a4,True,21,spurious,-1,False,5
partial_depth,depth,,1,0.625,10,e5d0,e6fa,True,15,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,53dc,ab4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,2357,235b,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,590d,5949,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,17f4,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,30a7,78a6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,9a8f,d8a6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,9ce5,dca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5625,9,ff70,fd4b,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,17f6,6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,8194,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,3c1d,3d15,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,77a1,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,b381,ab95,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.1875,3,1d15,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,dbb8,58a4,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,d19c,58a4,True,18,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,2931,359,True,21,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,12fd,2b4,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,3b30,395,True,9,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,feb5,fca6,True,5,wrong_pattern,0,False,5
partial_depth,depth,,1,0.3125,5,35d,359,True,6,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,b9a0,f8a4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.125,2,1b84,58a4,True,18,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,729e,2ab6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5625,9,e1e5,f8e8,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,59b1,58a4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,9b55,395,True,14,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,8d2,42f8,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,3fc0,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,3d3,395,True,21,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,70d5,58a4,True,18,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,7bd1,1905,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.5625,9,aa4c,a359,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,b9dd,b915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,abbd,a2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,2916,3117,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.1875,3,1f9c,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,9a87,d8a6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5,8,f3ed,f8a4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,8982,82b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,5cd6,5ca6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,37f4,26b4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,8991,395,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,3990,58a4,True,15,spurious,-1,False,5
partial_depth,depth,,1,0.5,8,c924,1905,True,15,spurious,-1,False,5
partial_depth,depth,,1,0.5,8,74d4,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,9083,82b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.375,6,9e8f,fca6,True,15,wrong_pattern,0,False,5
partial_depth,depth,,1,0.375,6,5374,1905,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,5a17,1905,True,13,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,af97,b797,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,131c,359,True,12,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,9db8,dca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,97b5,8eb4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,3bf7,22b6,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,d98d,1905,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,5905,1905,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,9e74,dca4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,7115,1905,True,13,spurious,-1,False,5
partial_depth,depth,,1,0.4375,7,4930,1905,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,5911,5949,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.5,8,9454,8759,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5,8,2ded,66f8,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.5,8,77cf,a75b,True,30,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,398f,3907,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,2c95,36b4,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,1ff1,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,3b79,359,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,29b1,2b4,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.25,4,195d,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,59c5,1905,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,1841,1905,True,16,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,1f14,1b95,True,9,correct,1,True,5
partial_depth,depth,,1,0.4375,7,bcdd,fca6,True,15,wrong_pattern,0,False,5
partial_depth,depth,,1,0.375,6,591b,5949,True,6,spurious,-1,False,5
partial_depth,depth,,1,0.125,2,1a9d,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,1,0.1875,3,9315,b95,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.25,4,17c5,395,True,17,spurious,-1,False,5
partial_depth,depth,,1,0.375,6,8f07,b707,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.125,2,1997,1915,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.4375,7,792d,5949,True,11,spurious,-1,False,5
partial_depth,depth,,1,0.3125,5,1d83,1d07,False,740,oscillated,-1,False,5
partial_depth,depth,,1,0.3125,5,3f8f,bf07,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,a356,a75b,True,12,spurious,-1,False,5
partial_depth,depth,,2,0.375,6,ce82,fca6,True,16,wrong_pattern,0,False,5
partial_depth,depth,,2,0.375,6,c516,fd4b,True,19,spurious,-1,False,5
partial_depth,depth,,2,0.5,8,7cbd,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,f6f2,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,a3b8,a2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,e235,a359,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,b635,af97,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,323e,22b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,b414,af97,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,b6b0,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.375,6,74a2,fca6,True,7,wrong_pattern,0,False,5
partial_depth,depth,,2,0.375,6,84fd,c6f8,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.5625,9,428d,42f8,True,16,spurious,-1,False,5
partial_depth,depth,,2,0.25,4,febe,fca6,True,6,wrong_pattern,0,False,5
partial_depth,depth,,2,0.3125,5,96ac,8eb4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.625,10,13db,359,True,9,spurious,-1,False,5
partial_depth,depth,,2,0.125,2,b6b2,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.375,6,efde,b6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,6794,26b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,f3b4,aab4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,a4d7,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.1875,3,a6b1,a6b6,True,6,correct,2,True,5
partial_depth,depth,,2,0.0625,1,a6b7,a6b6,True,4,correct,2,True,5
partial_depth,depth,,2,0.5,8,f893,fca6,True,7,wrong_pattern,0,False,5
partial_depth,depth,,2,0.1875,3,afb2,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.375,6,f774,bd07,True,17,wrong_pattern,3,False,5
partial_depth,depth,,2,0.5,8,6d66,fd4b,True,12,spurious,-1,False,5
partial_depth,depth,,2,0.375,6,9fd6,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.375,6,8cb1,96b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,b63c,e6fa,True,16,spurious,-1,False,5
partial_depth,depth,,2,0.375,6,8473,a75b,True,7,spurious,-1,False,5
partial_depth,depth,,2,0.1875,3,a4bc,a6b6,True,6,correct,2,True,5
partial_depth,depth,,2,0.4375,7,6f66,bd07,True,17,wrong_pattern,3,False,5
partial_depth,depth,,2,0.1875,3,66a6,fca6,True,11,wrong_pattern,0,False,5
partial_depth,depth,,2,0.375,6,17f2,6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.375,6,be75,a797,True,9,spurious,-1,False,5
partial_depth,depth,,2,0.3125,5,2fbf,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.25,4,bef4,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.375,6,efc6,fca6,True,18,wrong_pattern,0,False,5
partial_depth,depth,,2,0.25,4,a7a5,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.4375,7,b41b,a75b,True,16,spurious,-1,False,5
partial_depth,depth,,2,0.3125,5,2332,235b,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,7a16,3907,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,37ec,66f8,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,22f6,22b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.5,8,bc6a,fc6a,True,11,spurious,-1,False,5
partial_depth,depth,,2,0.1875,3,b637,af97,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,36a4,2eb4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,636,6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,e6e4,e6ea,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,be82,fca6,True,15,wrong_pattern,0,False,5
partial_depth,depth,,2,0.25,4,76a6,fca6,True,11,wrong_pattern,0,False,5
partial_depth,depth,,2,0.25,4,2fb7,b6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,a7a0,a6b6,True,6,correct,2,True,5
partial_depth,depth,,2,0.5,8,91ee,c2fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,3674,26b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,b6e0,a6b6,True,21,correct,2,True,5
partial_depth,depth,,2,0.1875,3,a7f7,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.125,2,86b7,a6b6,True,4,correct,2,True,5
partial_depth,depth,,2,0.25,4,56b6,eb6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.375,6,20de,62fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,1733,75b,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,96a6,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,94ba,a6b6,True,21,correct,2,True,5
partial_depth,depth,,2,0.25,4,b612,a75b,True,16,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,273,359,True,7,spurious,-1,False,5
partial_depth,depth,,2,0.125,2,e636,e6fa,True,9,spurious,-1,False,5
partial_depth,depth,,2,0.3125,5,32f2,22b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,fef7,fca6,True,6,wrong_pattern,0,False,5
partial_depth,depth,,2,0.25,4,9e36,fca6,True,23,wrong_pattern,0,False,5
partial_depth,depth,,2,0.375,6,9eaa,fca6,True,15,wrong_pattern,0,False,5
partial_depth,depth,,2,0.4375,7,c757,a75b,True,14,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,1424,58a4,True,11,spurious,-1,False,5
partial_depth,depth,,2,0.3125,5,ee9a,b6b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,9e26,fca6,True,15,wrong_pattern,0,False,5
partial_depth,depth,,2,0.25,4,a0d6,a6b6,True,6,correct,2,True,5
partial_depth,depth,,2,0.3125,5,83ae,82b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,afff,a6b6,True,12,correct,2,True,5
partial_depth,depth,,2,0.3125,5,c4f2,e4fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,8ef7,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.25,4,9236,8ab6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.5,8,99e6,d8a6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,e6f7,e6fa,True,16,spurious,-1,False,5
partial_depth,depth,,2,0.5,8,6c70,7468,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,2e37,b797,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,bba,2b4,True,17,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,749c,7ca4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.375,6,24b9,66f8,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,a682,a6b6,True,6,correct,2,True,5
partial_depth,depth,,2,0.4375,7,5624,58a4,True,9,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,e62,46ea,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.5,8,95ce,e6fa,True,17,spurious,-1,False,5
partial_depth,depth,,2,0.25,4,a62f,a75b,True,12,spurious,-1,False,5
partial_depth,depth,,2,0.25,4,87a4,86b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,a3a6,a6b6,True,5,correct,2,True,5
partial_depth,depth,,2,0.375,6,e577,a75b,True,15,spurious,-1,False,5
partial_depth,depth,,2,0.1875,3,b2b2,a6b6,True,7,correct,2,True,5
partial_depth,depth,,2,0.25,4,a66e,e6fa,True,11,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,c192,c2fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,8668,c6f8,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,82d7,82b6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,35bb,e6fa,True,17,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,8f1a,a75b,True,7,spurious,-1,False,5
partial_depth,depth,,2,0.4375,7,2bde,62fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.3125,5,16bc,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,2,0.375,6,b0b8,a2b4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.0625,1,b6b6,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.375,6,477,75b,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,3696,aeb6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.25,4,a4fc,a6b6,True,16,correct,2,True,5
partial_depth,depth,,2,0.3125,5,f494,fca6,True,14,wrong_pattern,0,False,5
partial_depth,depth,,2,0.3125,5,e6ad,e6fa,True,15,spurious,-1,False,5
partial_depth,depth,,2,0.5,8,93ef,c2fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,e4f9,e4fa,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,a87c,e0f8,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.375,6,c685,dca4,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.1875,3,e6ba,e6fa,True,6,spurious,-1,False,5
partial_depth,depth,,2,0.3125,5,feb5,fca6,True,5,wrong_pattern,0,False,5
partial_depth,depth,,2,0.5625,9,9ac3,d8a6,False,740,oscillated,-1,False,5
partial_depth,depth,,2,0.4375,7,23c4,2b4,True,7,spurious,-1,False,5
partial_depth,depth,,2,0.375,6,f6d0,aeb6,False,740,oscillated,-1,False,5
