experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
adversarial,noise,,2,0.5,8,c739,8759,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,c895,58a4,True,17,spurious,-1,False
adversarial,noise,,0,0.375,6,ecfd,fca6,True,21,correct,0,True
adversarial,noise,,2,0.375,6,610,359,True,16,spurious,-1,False
adversarial,noise,,1,0.4375,7,932c,359,True,17,spurious,-1,False
adversarial,noise,,1,0.4375,7,9130,359,True,17,spurious,-1,False
adversarial,noise,,2,0.3125,5,abbc,a2b4,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,1d66,1d07,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,cb9,42f8,True,16,spurious,-1,False
adversarial,noise,,0,0.5,8,f24a,ed4b,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,e565,fd4b,True,7,spurious,-1,False
adversarial,noise,,1,0.375,6,c891,58a4,True,18,spurious,-1,False
adversarial,noise,,2,0.375,6,b26e,e6fa,True,13,spurious,-1,False
adversarial,noise,,1,0.375,6,ab51,a359,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,e0cc,f868,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,8f6c,8759,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,280b,714b,False,740,oscillated,-1,False
adversarial,noise,,0,0.5625,9,d069,4949,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,3555,2759,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,c5ab,fc6a,True,9,spurious,-1,False
adversarial,noise,,2,0.5625,9,c76b,a75b,True,15,spurious,-1,False
adversarial,noise,,2,0.3125,5,1496,eb6,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,ba7c,a2b4,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,6a7f,794b,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,2fc7,a797,True,17,spurious,-1,False
adversarial,noise,,2,0.5,8,85e1,86b4,False,740,oscillated,-1,False
adversarial,noise,,2,0.375,6,2d76,a75b,True,17,spurious,-1,False
adversarial,noise,,0,0.4375,7,5c6b,5d4b,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,274c,2759,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,c944,5949,True,17,spurious,-1,False
adversarial,noise,,2,0.3125,5,a5f5,a6b6,True,7,correct,2,True
adversarial,noise,,0,0.3125,5,d5ac,dca4,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,2820,5868,True,26,spurious,-1,False
adversarial,noise,,1,0.375,6,c291,42f8,True,17,spurious,-1,False
adversarial,noise,,3,0.3125,5,e5c7,fd4b,True,19,spurious,-1,False
adversarial,noise,,2,0.4375,7,44fc,40f8,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,c500,8759,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,6f9,42f8,True,12,spurious,-1,False
adversarial,noise,,2,0.5,8,e05c,a359,False,740,oscillated,-1,False
