experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,timeout_mult
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,694b,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,697c,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,7,6b18,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,9,6b4a,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,6b6c,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,6c5c,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,6d7c,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,7,6e42,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,6e4d,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,8,6e71,e54b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,6f28,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,6f4a,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,6f4f,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,7292,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,7390,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,7398,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,73b0,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,73b6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,73b7,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,7,73d2,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,76b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,7,779a,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,77b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,77f4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,8842,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,884d,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,896d,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,8c09,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,8c41,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,8d4b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,5,90e6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,90f5,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,918e,1ab4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,91b0,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,91c6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,9216,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,9286,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,9287,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9295,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,92ac,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,92b6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,9326,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9394,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,93a0,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,93af,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,93b5,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,93b6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,94b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,94be,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,9596,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,95b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,95bd,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,9604,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,9636,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,9696,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,96a2,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,96a6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,96b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,96b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,96b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,97a3,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,97b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9b05,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9b07,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9b81,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,2,9b85,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9b87,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9b8d,1915,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f03,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f05,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f06,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,2,9f07,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f0f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,4,9f25,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f27,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,9f85,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,9f87,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,a843,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,a84e,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,a867,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,ac2b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,ac42,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,ac48,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,ac69,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,ac6b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,ad4a,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,ad60,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,ad61,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,b093,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b0b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,4,b0e6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,5,b0e7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b0f6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,b1b0,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b1b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b236,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,b285,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b296,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b297,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,b2a0,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b2a2,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b2a6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b2b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b2b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b2b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,b3a5,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b3b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,b490,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b492,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b496,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,b49c,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b4b2,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b4b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b4b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b4b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b4be,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b4bf,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,3,b4e6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b4f6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b5b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,5,b5e5,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,4,b5e6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,4,b5e7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,b5f5,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b634,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b635,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b636,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b637,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b684,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b686,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b694,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b696,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b697,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b6a0,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b6a2,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b6a4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b6a6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b6a7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b6ae,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b6b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b6b5,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,1,b6b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b6b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b726,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b736,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,b794,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b796,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b7a6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,b7ac,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b7b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,2,b7b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,b7b7,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,4,ba0f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb03,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb05,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb06,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,2,bb07,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb0f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb27,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,3,bb85,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bb87,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,4,be01,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,be03,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,be0f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf01,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf02,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,2,bf03,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,2,bf05,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,1,bf07,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf0d,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf0e,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,2,bf0f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf23,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,4,bf2d,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,3,bf2f,bd17,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,8,c0fb,42e8,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,7,c0ff,42e8,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,c4f0,e6ea,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,c4fe,e6ea,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,c949,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,9,c979,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,8,ca1a,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,10,ca48,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,9,ca4b,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,cb4e,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,cb4f,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,cb60,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,cb6a,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,9,cb6b,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,8,cb6d,4949,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,cc49,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,cc50,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,cc5d,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,ccd9,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,cd5a,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,cd6b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,cd70,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,cd7f,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,cdc8,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,8,ce08,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,cf09,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,cf0b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,cf43,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,7,cf6f,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,d398,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,7,d39a,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,d39c,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,d3b2,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,4,d3b5,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,d3b6,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,5,d3bd,12b4,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,d690,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,d692,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,d697,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,3,d6b6,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,7,d798,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,d7b2,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,5,d7b4,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,1,-1.0,6,d7bd,b6b6,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,7,e1fc,e6ea,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,6,e1fe,e6ea,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,2,-1.0,4,e4fe,e6ea,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,8,e85b,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,0,-1.0,9,e8d9,ed4b,False,18276,oscillated,-1,False,distinct,4
r6b_distinct_x4,coloring,_distinct_x4,3,-1.0,6,e94b,ed4b,False,18276,oscillated,-1,False,distinct,4
